provider,cidr,region
oracle,129.152.0.0/19,eu-milan-1
oracle,129.152.40.0/22,us-ashburn-1
oracle,129.152.128.0/19,us-phoenix-1
oracle,129.153.0.0/17,
oracle,129.153.128.0/18,us-ashburn-1
oracle,129.153.192.0/19,us-phoenix-1
oracle,129.153.224.0/20,us-ashburn-1
oracle,129.153.240.0/23,sa-vinhedo-1
oracle,129.153.243.192/26,sa-vinhedo-1
oracle,129.154.32.0/19,
oracle,129.154.64.0/18,ap-sydney-1
oracle,129.154.168.0/22,ap-sydney-1
oracle,129.154.192.0/18,
oracle,129.156.0.0/20,uk-london-1
oracle,129.157.224.0/21,us-ashburn-1
oracle,129.158.32.0/19,us-ashburn-1
oracle,129.158.64.0/18,us-ashburn-1
oracle,129.158.128.0/17,us-ashburn-1
oracle,129.159.0.0/16,
oracle,129.191.0.0/17,us-phoenix-1
oracle,129.213.0.128/25,us-ashburn-1
oracle,129.213.2.128/25,us-ashburn-1
oracle,129.213.4.128/25,us-ashburn-1
oracle,129.213.8.0/21,us-ashburn-1
oracle,129.213.16.0/20,us-ashburn-1
oracle,129.213.32.0/19,us-ashburn-1
oracle,129.213.64.0/18,us-ashburn-1
oracle,129.213.128.0/18,us-ashburn-1
oracle,129.213.192.0/20,us-ashburn-1
oracle,129.213.208.0/21,us-ashburn-1
oracle,130.35.0.0/22,us-phoenix-1
oracle,130.35.16.0/22,us-ashburn-1
oracle,130.35.96.0/21,us-ashburn-1
oracle,130.35.112.0/22,uk-london-1
oracle,130.35.116.0/25,uk-london-1
oracle,130.35.128.0/22,us-phoenix-1
oracle,130.35.144.0/22,us-ashburn-1
oracle,130.35.200.0/22,us-ashburn-1
oracle,130.35.228.0/22,us-ashburn-1
oracle,130.61.0.128/25,eu-frankfurt-1
oracle,130.61.2.128/25,eu-frankfurt-1
oracle,130.61.4.128/25,eu-frankfurt-1
oracle,130.61.8.0/21,eu-frankfurt-1
oracle,130.61.16.0/20,eu-frankfurt-1
oracle,130.61.32.0/19,eu-frankfurt-1
oracle,130.61.64.0/18,eu-frankfurt-1
oracle,130.61.128.0/17,eu-frankfurt-1
oracle,130.110.0.0/20,eu-milan-1
oracle,130.110.16.0/21,eu-milan-1
oracle,130.110.24.0/22,uk-cardiff-1
oracle,130.110.28.0/23,af-johannesburg-1
oracle,130.110.31.0/24,eu-jovanovac-1
oracle,130.110.32.0/19,uk-london-1
oracle,130.110.64.0/18,
oracle,130.110.224.0/21,me-riyadh-1
oracle,130.110.232.0/22,eu-madrid-1
oracle,130.110.238.0/23,
oracle,130.110.240.0/20,eu-marseille-1
oracle,130.162.32.0/19,eu-frankfurt-1
oracle,130.162.64.0/18,eu-frankfurt-1
oracle,130.162.128.0/18,
oracle,130.162.192.0/21,ap-melbourne-1
oracle,130.162.208.0/20,eu-frankfurt-1
oracle,130.162.224.0/19,eu-frankfurt-1
oracle,131.186.0.0/21,us-chicago-1
oracle,131.186.8.0/22,us-chicago-1
oracle,131.186.12.0/25,us-chicago-1
oracle,131.186.16.0/20,ap-seoul-1
oracle,131.186.32.0/20,ap-tokyo-1
oracle,131.186.56.0/21,ap-tokyo-1
oracle,132.145.0.128/25,uk-london-1
oracle,132.145.2.128/25,uk-london-1
oracle,132.145.4.128/25,uk-london-1
oracle,132.145.8.0/21,uk-london-1
oracle,132.145.16.0/20,uk-london-1
oracle,132.145.32.0/19,uk-london-1
oracle,132.145.64.0/18,
oracle,132.145.128.0/17,
oracle,132.226.0.0/17,
oracle,132.226.128.0/21,uk-london-1
oracle,132.226.144.0/20,us-phoenix-1
oracle,132.226.160.0/19,
oracle,132.226.192.0/18,
oracle,134.65.16.0/20,sa-vinhedo-1
oracle,134.65.48.0/22,sa-vinhedo-1
oracle,134.65.52.128/25,us-phoenix-1
oracle,134.65.56.0/21,uk-cardiff-1
oracle,134.65.208.0/20,us-phoenix-1
oracle,134.65.224.0/19,sa-vinhedo-1
oracle,134.70.8.0/21,us-phoenix-1
oracle,134.70.16.0/22,us-phoenix-1
oracle,134.70.24.0/21,us-ashburn-1
oracle,134.70.32.0/22,us-ashburn-1
oracle,134.70.40.0/21,eu-frankfurt-1
oracle,134.70.48.0/22,eu-frankfurt-1
oracle,134.70.56.0/21,uk-london-1
oracle,134.70.64.0/22,uk-london-1
oracle,134.70.72.0/21,
oracle,134.70.80.0/20,
oracle,134.70.96.0/19,
oracle,134.70.128.0/18,
oracle,134.70.192.0/19,
oracle,134.70.224.0/23,us-abilene-1
oracle,134.70.230.0/23,ap-delhi-1
oracle,134.70.232.0/23,ap-delhi-1
oracle,134.98.128.0/19,eu-amsterdam-1
oracle,134.98.192.0/19,eu-dublin-3
oracle,134.98.248.0/26,eu-dublin-3
oracle,134.98.248.128/25,eu-dublin-3
oracle,134.98.249.192/26,eu-dublin-3
oracle,134.98.250.0/23,eu-dublin-3
oracle,134.98.252.0/22,eu-dublin-3
oracle,134.185.64.0/22,ap-melbourne-1
oracle,134.185.72.0/22,ap-sydney-1
oracle,134.185.76.0/24,ap-hyderabad-1
oracle,134.185.80.0/20,ap-singapore-1
oracle,134.185.96.0/19,ap-chuncheon-1
oracle,136.248.64.0/18,sa-saopaulo-1
oracle,136.248.128.0/19,us-phoenix-1
oracle,136.248.192.0/19,us-dallas-1
oracle,136.248.224.0/26,us-dallas-1
oracle,136.248.224.128/25,us-dallas-1
oracle,136.248.225.192/26,us-dallas-1
oracle,136.248.226.0/23,us-dallas-1
oracle,136.248.228.0/22,us-dallas-1
oracle,136.248.232.0/26,ap-kulai-1
oracle,136.248.232.128/25,ap-kulai-1
oracle,136.248.233.192/26,ap-kulai-1
oracle,136.248.234.0/23,ap-kulai-1
oracle,136.248.236.0/22,ap-kulai-1
oracle,136.248.240.0/21,sa-santiago-1
oracle,137.131.0.0/18,us-phoenix-1
oracle,137.131.128.0/17,sa-saopaulo-1
oracle,138.1.0.0/22,eu-frankfurt-1
oracle,138.1.16.0/22,uk-london-1
oracle,138.1.32.0/20,
oracle,138.1.48.0/21,us-ashburn-1
oracle,138.1.64.0/22,eu-frankfurt-1
oracle,138.1.80.0/22,uk-london-1
oracle,138.1.108.0/25,eu-frankfurt-1
oracle,138.1.112.0/20,us-phoenix-1
oracle,138.2.0.0/17,
oracle,138.2.128.0/18,eu-frankfurt-1
oracle,138.2.208.0/20,us-ashburn-1
oracle,138.2.224.0/20,us-sanjose-1
oracle,138.2.240.0/21,sa-vinhedo-1
oracle,138.3.208.0/20,ap-tokyo-1
oracle,138.3.240.0/20,eu-frankfurt-1
oracle,139.177.96.0/21,mx-monterrey-1
oracle,139.177.104.0/22,mx-monterrey-1
oracle,139.177.108.0/25,mx-monterrey-1
oracle,139.185.32.0/19,me-dubai-1
oracle,140.83.32.0/21,ap-tokyo-1
oracle,140.83.44.0/22,eu-amsterdam-1
oracle,140.83.48.0/20,ap-osaka-1
oracle,140.83.80.0/21,ap-osaka-1
oracle,140.84.160.0/19,mx-queretaro-1
oracle,140.86.0.0/20,eu-frankfurt-1
oracle,140.86.32.0/20,eu-frankfurt-1
oracle,140.86.48.0/21,eu-frankfurt-1
oracle,140.86.62.0/23,eu-frankfurt-1
oracle,140.86.64.0/20,eu-frankfurt-1
oracle,140.86.96.0/23,eu-frankfurt-1
oracle,140.86.156.0/23,eu-frankfurt-1
oracle,140.86.192.0/19,
oracle,140.91.4.0/22,us-phoenix-1
oracle,140.91.8.0/21,
oracle,140.91.16.0/20,
oracle,140.91.32.0/19,
oracle,140.91.64.0/19,
oracle,140.91.96.0/21,
oracle,140.91.104.0/23,us-abilene-1
oracle,140.91.108.0/23,ap-delhi-1
oracle,140.204.0.128/25,ca-toronto-1
oracle,140.204.4.128/25,ap-mumbai-1
oracle,140.204.8.128/25,ap-tokyo-1
oracle,140.204.12.128/25,sa-saopaulo-1
oracle,140.204.16.128/25,eu-zurich-1
oracle,140.204.20.128/25,ap-sydney-1
oracle,140.204.24.128/25,ap-seoul-1
oracle,140.204.30.128/25,ap-osaka-1
oracle,140.204.34.128/25,me-jeddah-1
oracle,140.204.36.128/25,eu-amsterdam-1
oracle,140.204.38.128/25,eu-amsterdam-1
oracle,140.204.40.128/25,eu-amsterdam-1
oracle,140.204.42.128/25,ap-melbourne-1
oracle,140.204.46.128/25,ca-montreal-1
oracle,140.204.50.128/25,ap-hyderabad-1
oracle,140.204.52.128/25,ap-chuncheon-1
oracle,140.204.54.128/25,ap-singapore-1
oracle,140.204.58.128/25,us-sanjose-1
oracle,140.204.66.128/25,me-dubai-1
oracle,140.204.70.128/25,uk-cardiff-1
oracle,140.204.76.128/25,sa-vinhedo-1
oracle,140.204.80.128/25,me-abudhabi-1
oracle,140.204.84.0/23,eu-amsterdam-1
oracle,140.204.86.128/25,sa-santiago-1
oracle,140.204.92.128/25,eu-stockholm-1
oracle,140.204.96.128/25,af-johannesburg-1
oracle,140.204.100.128/25,eu-marseille-1
oracle,140.204.104.128/25,eu-milan-1
oracle,140.204.108.128/25,il-jerusalem-1
oracle,140.204.112.128/25,eu-madrid-1
oracle,140.204.116.128/25,eu-paris-1
oracle,140.204.120.128/25,mx-queretaro-1
oracle,140.204.122.128/25,us-chicago-1
oracle,140.204.124.128/25,us-chicago-1
oracle,140.204.126.128/25,us-chicago-1
oracle,140.204.132.128/25,mx-monterrey-1
oracle,140.204.136.128/25,us-saltlake-2
oracle,140.204.142.128/25,us-dallas-1
oracle,140.204.146.128/25,ap-batam-1
oracle,140.204.150.128/25,ap-kulai-1
oracle,140.204.154.128/25,eu-dublin-3
oracle,140.204.158.128/25,us-abilene-1
oracle,140.204.166.128/25,ap-delhi-1
oracle,140.238.0.0/16,
oracle,140.245.0.0/17,
oracle,140.245.192.0/18,ap-hyderabad-1
oracle,141.144.32.0/19,uk-london-1
oracle,141.144.84.0/22,uk-london-1
oracle,141.144.96.0/19,uk-london-1
oracle,141.144.192.0/18,
oracle,141.145.40.0/22,uk-london-1
oracle,141.145.112.0/20,uk-london-1
oracle,141.145.144.0/20,me-dubai-1
oracle,141.145.192.0/19,eu-paris-1
oracle,141.147.0.0/17,
oracle,141.147.128.0/18,
oracle,141.147.240.0/20,us-phoenix-1
oracle,141.148.0.0/18,us-ashburn-1
oracle,141.148.64.0/19,us-ashburn-1
oracle,141.148.128.0/17,
oracle,141.253.96.0/19,eu-paris-1
oracle,141.253.192.0/19,
oracle,142.0.160.0/21,us-ashburn-1
oracle,143.47.32.0/19,eu-madrid-1
oracle,143.47.96.0/19,us-ashburn-1
oracle,143.47.176.0/20,eu-amsterdam-1
oracle,143.47.224.0/19,uk-london-1
oracle,144.21.32.0/19,
oracle,144.21.64.0/18,uk-london-1
oracle,144.22.32.0/19,sa-santiago-1
oracle,144.22.64.0/18,sa-saopaulo-1
oracle,144.22.128.0/17,sa-saopaulo-1
oracle,144.24.0.0/16,
oracle,144.33.0.0/19,sa-vinhedo-1
oracle,145.241.104.0/21,me-riyadh-1
oracle,145.241.112.0/20,me-dubai-1
oracle,145.241.144.0/20,
oracle,145.241.160.0/20,eu-paris-1
oracle,145.241.178.0/23,me-abudhabi-1
oracle,145.241.180.0/22,
oracle,145.241.184.0/21,af-johannesburg-1
oracle,145.241.192.0/18,uk-london-1
oracle,146.56.32.0/20,ap-seoul-1
oracle,146.56.48.0/21,ap-mumbai-1
oracle,146.56.61.192/26,ap-seoul-1
oracle,146.56.96.0/20,ap-chuncheon-1
oracle,146.56.112.0/21,ap-chuncheon-1
oracle,146.56.120.0/22,ap-chuncheon-1
oracle,146.56.124.64/26,ap-tokyo-1
oracle,146.56.124.128/25,ap-tokyo-1
oracle,146.56.125.0/24,ap-tokyo-1
oracle,146.56.126.0/23,ap-tokyo-1
oracle,146.56.128.0/18,ap-seoul-1
oracle,146.235.0.0/18,
oracle,146.235.192.0/19,us-sanjose-1
oracle,146.235.224.0/20,us-sanjose-1
oracle,146.235.240.0/21,sa-santiago-1
oracle,146.235.251.192/26,us-sanjose-1
oracle,146.235.252.64/26,us-chicago-1
oracle,146.235.252.128/25,us-chicago-1
oracle,146.235.253.0/24,us-chicago-1
oracle,146.235.254.0/23,us-chicago-1
oracle,147.154.0.0/19,us-ashburn-1
oracle,147.154.32.0/25,us-ashburn-1
oracle,147.154.36.0/22,us-ashburn-1
oracle,147.154.40.0/21,us-ashburn-1
oracle,147.154.48.0/21,us-ashburn-1
oracle,147.154.56.0/22,us-ashburn-1
oracle,147.154.96.0/20,us-phoenix-1
oracle,147.154.112.0/21,us-phoenix-1
oracle,147.154.120.0/22,us-phoenix-1
oracle,147.154.128.0/19,eu-frankfurt-1
oracle,147.154.160.0/20,eu-frankfurt-1
oracle,147.154.176.0/21,eu-frankfurt-1
oracle,147.154.184.0/22,eu-frankfurt-1
oracle,147.154.189.128/25,eu-frankfurt-1
oracle,147.154.224.0/20,uk-london-1
oracle,147.154.240.0/21,uk-london-1
oracle,147.154.255.128/25,uk-london-1
oracle,149.130.136.0/23,sa-vinhedo-1
oracle,149.130.160.0/19,sa-bogota-1
oracle,149.130.208.0/20,us-chicago-1
oracle,149.130.224.0/19,sa-valparaiso-1
oracle,150.136.0.0/16,us-ashburn-1
oracle,150.230.0.0/20,
oracle,150.230.20.0/22,eu-amsterdam-1
oracle,150.230.24.0/21,ca-toronto-1
oracle,150.230.32.0/19,
oracle,150.230.64.0/18,
oracle,150.230.128.0/17,
oracle,151.106.160.0/19,us-saltlake-2
oracle,151.145.32.0/19,ca-montreal-1
oracle,151.145.64.0/19,
oracle,152.67.0.0/16,
oracle,152.69.160.0/19,
oracle,152.69.192.0/19,
oracle,152.69.224.0/20,ap-chuncheon-1
oracle,152.70.0.0/16,
oracle,155.248.128.0/22,eu-paris-1
oracle,155.248.132.0/23,eu-paris-1
oracle,155.248.135.128/25,eu-paris-1
oracle,155.248.136.0/22,eu-madrid-1
oracle,155.248.140.0/25,eu-madrid-1
oracle,155.248.144.0/22,mx-queretaro-1
oracle,155.248.148.0/25,mx-queretaro-1
oracle,155.248.160.0/19,ap-tokyo-1
oracle,155.248.192.0/18,
oracle,157.137.160.0/19,mx-monterrey-1
oracle,157.137.192.0/19,sa-bogota-1
oracle,157.137.224.0/20,sa-bogota-1
oracle,157.137.253.0/24,mx-monterrey-1
oracle,157.137.254.0/24,sa-bogota-1
oracle,157.151.0.0/19,sa-vinhedo-1
oracle,157.151.32.0/21,us-dallas-1
oracle,157.151.40.0/22,us-dallas-1
oracle,157.151.44.0/23,us-dallas-1
oracle,157.151.64.0/18,us-ashburn-1
oracle,157.151.128.0/17,us-ashburn-1
oracle,158.101.0.0/16,
oracle,158.178.128.0/22,il-jerusalem-1
oracle,158.178.136.0/21,ap-sydney-1
oracle,158.178.144.0/20,eu-amsterdam-1
oracle,158.178.192.0/19,
oracle,158.178.224.0/20,ap-singapore-1
oracle,158.178.240.0/21,ap-singapore-1
oracle,158.178.248.0/22,il-jerusalem-1
oracle,158.179.4.0/22,ap-melbourne-1
oracle,158.179.8.0/22,eu-milan-1
oracle,158.179.12.64/26,ap-tokyo-1
oracle,158.179.12.128/25,ap-tokyo-1
oracle,158.179.13.0/24,ap-tokyo-1
oracle,158.179.15.0/24,ap-tokyo-1
oracle,158.179.16.0/20,ap-melbourne-1
oracle,158.179.160.0/19,
oracle,158.179.192.0/22,ap-chuncheon-1
oracle,158.179.196.0/24,af-johannesburg-1
oracle,158.179.198.0/23,eu-marseille-1
oracle,158.179.200.0/21,eu-stockholm-1
oracle,158.179.208.0/20,eu-madrid-1
oracle,158.180.4.0/22,ap-sydney-1
oracle,158.180.8.0/21,eu-amsterdam-1
oracle,158.180.16.0/20,eu-frankfurt-1
oracle,158.180.32.0/19,eu-frankfurt-1
oracle,158.180.64.0/19,ap-chuncheon-1
oracle,158.180.226.0/23,af-johannesburg-1
oracle,158.180.228.0/22,eu-milan-1
oracle,158.180.232.0/21,eu-milan-1
oracle,158.247.96.0/22,sa-bogota-1
oracle,158.247.100.0/25,sa-bogota-1
oracle,158.247.104.0/22,sa-bogota-1
oracle,158.247.112.0/23,sa-bogota-1
oracle,158.247.114.128/25,sa-bogota-1
oracle,158.247.120.0/21,sa-bogota-1
oracle,159.13.0.0/22,ap-singapore-2
oracle,159.13.4.0/25,ap-singapore-2
oracle,159.13.14.0/23,ap-melbourne-1
oracle,159.13.32.0/19,ap-sydney-1
oracle,159.54.128.0/18,
oracle,159.112.128.0/20,sa-santiago-1
oracle,159.112.144.0/21,sa-santiago-1
oracle,159.112.162.0/23,ca-toronto-1
oracle,159.112.166.0/24,mx-queretaro-1
oracle,159.112.168.0/21,
oracle,159.112.176.0/20,sa-saopaulo-1
oracle,160.34.6.0/23,us-phoenix-1
oracle,160.34.8.0/22,us-phoenix-1
oracle,160.34.208.0/20,mx-queretaro-1
oracle,161.33.0.0/18,ap-osaka-1
oracle,161.33.64.0/19,ap-melbourne-1
oracle,161.33.96.0/20,ap-melbourne-1
oracle,161.33.128.0/18,ap-tokyo-1
oracle,161.33.192.0/19,ap-tokyo-1
oracle,161.33.224.0/20,ap-sydney-1
oracle,161.33.240.0/21,ap-sydney-1
oracle,161.33.252.0/22,
oracle,161.118.128.0/17,
oracle,161.153.0.0/17,us-phoenix-1
oracle,161.153.128.0/18,us-phoenix-1
oracle,161.153.192.0/20,sa-santiago-1
oracle,161.153.212.0/22,sa-vinhedo-1
oracle,161.153.216.0/21,sa-santiago-1
oracle,161.153.224.0/19,ca-toronto-1
oracle,163.176.0.0/16,sa-saopaulo-1
oracle,163.192.0.0/17,
oracle,163.192.128.0/19,mx-queretaro-1
oracle,163.192.192.0/19,us-chicago-1
oracle,163.192.240.0/20,us-chicago-1
oracle,164.152.16.0/20,us-chicago-1
oracle,164.152.32.0/19,sa-saopaulo-1
oracle,164.152.96.0/22,eu-jovanovac-1
oracle,164.152.104.0/21,us-chicago-1
oracle,164.152.192.0/21,sa-vinhedo-1
oracle,164.152.240.0/20,sa-vinhedo-1
oracle,165.1.64.0/20,us-sanjose-1
oracle,165.1.96.0/22,sa-valparaiso-1
oracle,165.1.100.0/25,sa-valparaiso-1
oracle,165.1.104.0/22,sa-valparaiso-1
oracle,165.1.112.0/23,sa-valparaiso-1
oracle,165.1.114.128/25,sa-valparaiso-1
oracle,165.1.120.0/21,sa-valparaiso-1
oracle,167.126.0.0/19,sa-vinhedo-1
oracle,167.126.32.0/20,sa-vinhedo-1
oracle,167.234.208.0/20,us-sanjose-1
oracle,167.234.224.0/19,sa-saopaulo-1
oracle,168.75.64.0/19,sa-saopaulo-1
oracle,168.75.96.0/20,sa-saopaulo-1
oracle,168.107.0.0/18,ap-chuncheon-1
oracle,168.107.64.0/19,ap-singapore-1
oracle,168.107.192.0/19,ap-delhi-1
oracle,168.107.248.0/26,ap-delhi-1
oracle,168.107.248.128/25,ap-delhi-1
oracle,168.107.249.192/26,ap-delhi-1
oracle,168.107.250.0/23,ap-delhi-1
oracle,168.107.252.0/22,ap-delhi-1
oracle,168.110.0.0/17,
oracle,168.110.192.0/19,ap-batam-1
oracle,168.110.224.0/20,ap-sydney-1
oracle,168.110.240.0/21,
oracle,168.110.248.0/26,ap-batam-1
oracle,168.110.248.128/25,ap-batam-1
oracle,168.110.249.192/26,ap-batam-1
oracle,168.110.250.0/23,ap-batam-1
oracle,168.110.252.0/22,ap-batam-1
oracle,168.129.128.0/19,us-desmoines-1
oracle,168.129.160.0/20,us-chicago-1
oracle,168.129.176.0/21,
oracle,168.129.184.0/26,us-desmoines-1
oracle,168.129.184.128/25,us-desmoines-1
oracle,168.129.185.192/26,us-desmoines-1
oracle,168.129.186.0/23,us-desmoines-1
oracle,168.129.188.0/22,us-desmoines-1
oracle,168.129.192.0/19,us-abilene-1
oracle,168.129.224.0/22,us-desmoines-1
oracle,168.129.232.0/23,us-desmoines-1
oracle,168.129.234.128/25,us-desmoines-1
oracle,168.129.240.0/22,ca-montreal-1
oracle,168.129.244.0/24,sa-santiago-1
oracle,168.129.246.0/23,
oracle,168.129.248.0/26,us-abilene-1
oracle,168.129.248.128/25,us-abilene-1
oracle,168.129.249.192/26,us-abilene-1
oracle,168.129.250.0/23,us-abilene-1
oracle,168.129.252.0/22,us-abilene-1
oracle,168.138.0.0/16,
oracle,169.155.128.0/19,us-ashburn-1
oracle,169.224.224.0/21,ap-melbourne-1
oracle,170.9.0.0/18,
oracle,170.9.64.0/19,ap-kulai-1
oracle,170.9.192.0/18,
oracle,192.9.128.0/18,
oracle,192.9.224.0/19,us-sanjose-1
oracle,192.18.128.0/19,
oracle,192.18.200.0/21,us-phoenix-1
oracle,192.22.0.0/19,us-shawnee-1
oracle,192.22.32.0/26,us-shawnee-1
oracle,192.22.32.128/25,us-shawnee-1
oracle,192.22.33.192/26,us-shawnee-1
oracle,192.22.34.0/23,us-shawnee-1
oracle,192.22.36.0/22,us-shawnee-1
oracle,192.22.40.0/22,us-shawnee-1
oracle,192.22.44.128/25,us-shawnee-1
oracle,192.22.48.0/23,us-shawnee-1
oracle,192.22.64.0/19,us-boardman-1
oracle,192.22.96.0/26,us-boardman-1
oracle,192.22.96.128/25,us-boardman-1
oracle,192.22.97.192/26,us-boardman-1
oracle,192.22.98.0/23,us-boardman-1
oracle,192.22.100.0/22,us-boardman-1
oracle,192.22.104.0/22,us-boardman-1
oracle,192.22.108.128/25,us-boardman-1
oracle,192.22.112.0/23,us-boardman-1
oracle,192.22.128.0/19,us-quincy-1
oracle,192.22.160.0/26,us-quincy-1
oracle,192.22.160.128/25,us-quincy-1
oracle,192.22.161.192/26,us-quincy-1
oracle,192.22.162.0/23,us-quincy-1
oracle,192.22.164.0/22,us-quincy-1
oracle,192.22.168.0/22,us-quincy-1
oracle,192.22.172.128/25,us-quincy-1
oracle,192.22.176.0/23,us-quincy-1
oracle,192.29.8.0/21,ca-toronto-1
oracle,192.29.20.0/22,ap-seoul-1
oracle,192.29.24.0/21,ap-seoul-1
oracle,192.29.36.0/22,ap-tokyo-1
oracle,192.29.40.0/21,ap-tokyo-1
oracle,192.29.48.0/22,ap-mumbai-1
oracle,192.29.56.0/23,eu-zurich-1
oracle,192.29.60.0/23,eu-zurich-1
oracle,192.29.64.0/21,ca-toronto-1
oracle,192.29.72.0/25,ca-toronto-1
oracle,192.29.80.0/22,ca-montreal-1
oracle,192.29.88.0/21,ca-montreal-1
oracle,192.29.96.0/19,
oracle,192.29.128.0/23,sa-saopaulo-1
oracle,192.29.130.0/24,sa-saopaulo-1
oracle,192.29.134.0/23,sa-saopaulo-1
oracle,192.29.137.192/26,sa-saopaulo-1
oracle,192.29.138.0/23,sa-saopaulo-1
oracle,192.29.140.0/22,sa-saopaulo-1
oracle,192.29.144.0/23,ap-sydney-1
oracle,192.29.148.0/23,ap-sydney-1
oracle,192.29.151.0/24,ap-sydney-1
oracle,192.29.152.0/22,ap-sydney-1
oracle,192.29.158.0/23,ap-sydney-1
oracle,192.29.160.0/21,ap-mumbai-1
oracle,192.29.168.0/22,ap-mumbai-1
oracle,192.29.172.0/24,ap-mumbai-1
oracle,192.29.178.0/23,eu-zurich-1
oracle,192.29.180.0/22,eu-zurich-1
oracle,192.29.192.0/22,eu-amsterdam-1
oracle,192.29.200.0/21,eu-amsterdam-1
oracle,192.29.208.0/22,ap-melbourne-1
oracle,192.29.216.0/21,ap-melbourne-1
oracle,192.29.224.0/22,me-jeddah-1
oracle,192.29.232.0/25,me-jeddah-1
oracle,192.29.232.192/26,me-jeddah-1
oracle,192.29.240.0/22,ap-osaka-1
oracle,192.29.248.0/21,ap-osaka-1
oracle,193.122.0.0/15,
oracle,193.227.135.0/24,eu-frankfurt-1
oracle,194.164.156.0/22,us-chicago-1
oracle,194.164.248.0/21,sa-santiago-1
oracle,204.216.104.0/21,ca-montreal-1
oracle,204.216.112.0/23,af-johannesburg-1
oracle,204.216.119.192/26,ap-hyderabad-1
oracle,204.216.120.0/22,us-sanjose-1
oracle,204.216.127.192/26,ca-toronto-1
oracle,204.216.128.0/18,sa-vinhedo-1
oracle,204.216.192.0/19,
oracle,205.147.88.0/23,us-ashburn-1
oracle,207.127.66.128/25,eu-jovanovac-1
oracle,207.127.68.0/22,eu-jovanovac-1
oracle,207.127.72.0/22,me-abudhabi-1
oracle,207.127.80.0/22,eu-jovanovac-1
oracle,207.127.84.0/23,eu-jovanovac-1
oracle,207.127.86.0/25,eu-jovanovac-1
oracle,207.127.88.0/21,eu-stockholm-1
oracle,207.127.96.0/21,me-jeddah-1
oracle,207.127.107.192/26,ap-sydney-1
oracle,207.127.109.192/26,ap-singapore-1
oracle,207.127.124.0/22,us-phoenix-1
oracle,207.135.0.0/20,
oracle,207.135.16.0/22,
oracle,207.135.20.0/23,uk-london-1
oracle,207.135.25.0/24,us-phoenix-1
oracle,207.135.26.0/23,
oracle,207.135.28.0/22,
oracle,207.211.128.0/22,us-saltlake-2
oracle,207.211.132.0/25,us-saltlake-2
oracle,207.211.140.0/22,ap-melbourne-1
oracle,207.211.144.0/20,ap-melbourne-1
oracle,207.211.160.0/19,us-chicago-1
oracle,209.17.60.0/22,uk-cardiff-1
oracle,213.19.198.156/31,eu-amsterdam-1
oracle,213.19.198.164/31,eu-amsterdam-1
oracle,213.35.96.0/19,ap-singapore-1
oracle,217.142.128.0/19,ap-seoul-1
oracle,217.142.160.0/21,ap-singapore-2
